App,Package,Start Time,Duration,Filename
"System",,"Jun 7, 2018 @ 03:41:34 PM","1h 0 min 46 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
38617,1,38712,1834780,38711,0,38720,34,
38720,1,38812,1836764,38811,0,38816,35,
38816,1,38912,1836888,38911,0,38918,36,
38918,1,39013,1837508,39012,0,39019,45,
39019,1,39113,1837756,39112,0,39118,34,
39118,1,39213,1837880,39212,0,39221,40,
39221,1,39313,1838128,39313,0,39324,35,
39324,1,39414,1837880,39413,0,39420,42,
39420,1,39514,1838736,39513,0,39523,51,
39523,1,39615,1839232,39614,0,39621,38,
39622,1,39715,1839232,39714,0,39721,32,
39721,1,39815,1839852,39814,0,39822,43,
39822,1,39916,1839976,39915,0,39922,34,
39923,1,40016,1840472,40015,0,40024,50,
40024,1,40116,1842084,40115,0,40123,38,
40124,1,40217,1842568,40216,0,40225,30,
40225,1,40317,1843436,40317,0,40324,33,
40324,1,40419,1845596,40417,0,40427,52,
40428,1,40522,1839268,40520,0,40531,63,
40531,1,40620,1837928,40618,0,40625,30,
40626,1,40720,1837284,40719,0,40727,49,
40727,1,40820,1842236,40819,0,40827,40,
40827,1,40921,1849432,40920,0,40929,40,
40929,1,41023,1850424,41022,0,41029,31,
41029,1,41122,1852332,41121,0,41136,17,
41136,1,41223,1852456,41221,0,41233,11,
41233,1,41323,1852720,41322,0,41332,69,
41332,1,41424,1855024,41423,0,41433,19,
41433,1,41525,1855172,41524,0,41534,3,
41534,1,41626,1855172,41625,0,41633,3,
41633,1,41727,1855296,41726,0,41735,4,
41735,1,41828,1850604,41827,0,41837,15,
41838,1,41929,1850740,41927,0,41940,5,
41940,1,42030,1850740,42029,0,42036,3,
42037,1,42131,1850740,42130,0,42138,3,
42139,1,42232,1850864,42230,0,42239,1,
42239,1,42332,1850740,42331,0,42342,12,
42342,1,42433,1850216,42432,0,42443,13,
42443,1,42534,1850140,42532,0,42540,5,
42540,1,42635,1850140,42634,0,42641,4,
42641,1,42735,1850140,42734,0,42742,1,
42742,1,42838,1850264,42835,0,42849,9,
42850,1,42938,1850264,42936,0,42951,6,
42952,1,43038,1850016,43036,0,43044,11,
43044,1,43140,1849416,43139,0,43146,5,
43147,1,43240,1849476,43238,0,43246,2,
43247,1,43341,1849476,43340,0,43348,11,
43348,1,43442,1849600,43440,0,43449,4,
43449,1,43542,1849584,43541,0,43549,0,
43549,1,43645,1849708,43643,0,43659,5,
43659,1,43744,1849708,43742,0,43749,7,
43749,1,43845,1849832,43844,0,43854,15,
43854,1,43945,1849832,43944,0,43953,3,
43953,1,44047,1849832,44045,0,44053,3,
44053,1,44147,1849956,44146,0,44154,1,
44154,1,44250,1849956,44247,0,44261,3,
44262,1,44350,1849956,44347,0,44355,15,
44356,1,44449,1849956,44448,0,44455,5,
44456,1,44550,1849944,44549,0,44557,6,
44557,1,44653,1849996,44650,0,44662,1,
44662,1,44752,1849996,44750,0,44760,4,
44760,1,44853,1849996,44851,0,44860,8,
44861,1,44954,1849944,44952,0,44960,9,
44961,1,45054,1849944,45053,0,45061,3,
45061,1,45155,1849996,45154,0,45162,4,
45162,1,45256,1850120,45255,0,45263,1,
45263,1,45357,1850120,45355,0,45362,6,
45363,1,45458,1850120,45457,0,45467,4,
45467,1,45558,1850108,45557,0,45564,8,
45565,1,45659,1850108,45658,0,45666,3,
45666,1,45760,1850232,45759,0,45766,2,
45767,1,45861,1850232,45859,0,45867,13,
45867,1,45962,1850232,45961,0,45968,5,
45969,1,46063,1850356,46062,0,46070,3,
46070,1,46163,1850480,46162,0,46169,5,
46169,1,46264,1850480,46263,0,46269,4,
46269,1,46366,1849588,46364,0,46373,11,
46374,1,46466,1849580,46465,0,46474,3,
46474,1,46568,1849580,46566,0,46575,1,
46576,1,46672,1849580,46669,0,46683,4,
46683,1,46769,1849208,46768,0,46773,18,
46774,1,46871,1848836,46869,0,46877,11,
46878,1,46971,1848836,46970,0,46978,3,
46978,1,47072,1848960,47071,0,47078,1,
47079,1,47173,1848960,47172,0,47179,4,
47180,1,47274,1848960,47273,0,47280,3,
47281,1,47375,1848960,47373,0,47382,15,
47383,1,47475,1848960,47474,0,47483,6,
47483,1,47577,1848960,47575,0,47587,1,
47588,1,47677,1848960,47676,0,47684,3,
47685,1,47778,1849084,47776,0,47785,6,
47786,1,47878,1849084,47877,0,47884,10,
47885,1,47979,1848712,47978,0,47985,18,
47985,1,48080,1848836,48079,0,48086,0,
48087,1,48181,1848836,48180,0,48189,6,
48190,1,48231,1848836,48230,0,48236,36,
48236,1,48332,1848960,48331,0,48347,12,
48347,1,48433,1848960,48432,0,48442,6,
48443,1,48533,1848960,48532,0,48540,8,
48540,1,48634,1848960,48633,0,48642,1,
48642,1,48735,1848464,48734,0,48743,3,
48743,1,48840,1848720,48836,0,48848,9,
48848,1,48938,1848844,48936,0,48951,5,
48951,1,49038,1848968,49037,0,49046,5,
49046,1,49140,1848720,49137,0,49144,8,
49144,1,49240,1848720,49238,0,49246,2,
49247,1,49340,1848844,49339,0,49346,14,
49347,1,49441,1848844,49440,0,49449,2,
49450,1,49543,1848844,49541,0,49550,3,
49550,1,49643,1848844,49641,0,49653,4,
49654,1,49743,1848968,49742,0,49749,14,
49750,1,49847,1849092,49844,0,49861,12,
49861,1,49944,1849092,49943,0,49953,5,
49954,1,50046,1849092,50045,0,50054,3,
50055,1,50147,1849092,50145,0,50156,1,
50156,1,50247,1849092,50246,0,50257,4,
50258,1,50350,1849092,50347,0,50356,15,
50356,1,50449,1849092,50448,0,50457,4,
50457,1,50550,1849092,50549,0,50558,3,
50558,1,50651,1849092,50650,0,50659,3,
50659,1,50754,1849092,50753,0,50766,1,
50766,1,50853,1849092,50851,0,50862,11,
50863,1,50952,1848968,50952,0,50957,7,
50958,1,51054,1849092,51052,0,51061,3,
51061,1,51155,1849100,51154,0,51165,4,
51165,1,51256,1849224,51255,0,51264,4,
51265,1,51357,1849224,51355,0,51365,11,
51365,1,51458,1849224,51456,0,51466,4,
51466,1,51560,1848852,51557,0,51564,7,
51564,1,51658,1848852,51658,0,51663,1,
51663,1,51764,1848976,51761,0,51772,4,
51772,1,51861,1848976,51860,0,51878,9,
51878,1,51962,1849100,51960,0,51968,4,
51968,1,52062,1849100,52061,0,52070,1,
52070,1,52163,1849348,52162,0,52170,6,
52171,1,52264,1849348,52263,0,52271,1,
52271,1,52366,1849348,52364,0,52374,10,
52374,1,52466,1849348,52465,0,52473,3,
52474,1,52567,1849348,52566,0,52574,3,
52575,1,52668,1849348,52667,0,52677,3,
52677,1,52772,1848976,52767,0,52789,18,
52789,1,52869,1848976,52868,0,52873,20,
52874,1,52971,1848976,52970,0,52977,3,
52978,1,53071,1848976,53070,0,53078,1,
53079,1,53172,1848976,53171,0,53176,5,
53176,1,53273,1848976,53271,0,53284,1,
53284,1,53374,1849224,53372,0,53381,13,
53382,1,53475,1849224,53474,0,53482,5,
53483,1,53576,1849224,53574,0,53585,4,
53585,1,53676,1849224,53675,0,53685,1,
53686,1,53777,1849224,53775,0,53784,4,
53785,1,53878,1849224,53876,0,53886,14,
53886,1,53980,1849224,53977,0,53984,9,
53984,1,54080,1848800,54078,0,54086,2,
54087,1,54180,1848860,54179,0,54187,3,
54187,1,54281,1848860,54280,0,54288,3,
54288,1,54382,1848860,54380,0,54388,9,
54389,1,54483,1848860,54482,0,54490,6,
54491,1,54584,1848860,54583,0,54592,6,
54593,1,54684,1848860,54683,0,54690,1,
54690,1,54785,1848860,54784,0,54795,2,
54796,1,54886,1848860,54885,0,54894,12,
54894,1,54987,1848860,54986,0,54995,3,
54995,1,55088,1848860,55087,0,55097,3,
55097,1,55190,1848860,55187,0,55196,8,
55197,1,55288,1854936,55287,0,55296,22,
55296,1,55390,1848772,55388,0,55395,18,
55395,1,55490,1848772,55489,0,55499,6,
55499,1,55596,1848772,55593,0,55604,1,
55604,1,55692,1848772,55691,0,55699,3,
55700,1,55793,1848956,55791,0,55798,9,
55799,1,55894,1849008,55892,0,55901,8,
55901,1,55994,1849060,55993,0,56001,4,
56002,1,56095,1849112,56094,0,56102,3,
56103,1,56196,1849112,56195,0,56204,1,
56204,1,56296,1849164,56295,0,56307,5,
56307,1,56400,1848956,56396,0,56404,19,
56404,1,56499,1848904,56498,0,56507,4,
56507,1,56603,1848956,56599,0,56609,4,
56610,1,56700,1848956,56698,0,56707,2,
56707,1,56804,1848956,56799,0,56816,4,
56816,1,56902,1849016,56900,0,56908,12,
