App,Package,Start Time,Duration,Filename
"System",,"Jul 17, 2018 @ 04:04:45 PM","15 min 35 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
55424,1,55515,1801916,55513,0,55527,58,
55527,1,55619,1802060,55615,0,55627,72,
55627,1,55719,1801624,55718,0,55736,64,
55737,1,55819,1802788,55818,0,55830,59,
55830,1,55920,1805184,55918,0,55932,62,
55932,1,56021,1805184,56019,0,56034,50,
56035,1,56121,1805308,56119,0,56133,53,
56133,1,56221,1805308,56220,0,56233,35,
56233,1,56321,1808192,56320,0,56328,60,
56328,1,56422,1807732,56421,0,56429,48,
56430,1,56523,1808412,56521,0,56538,34,
56539,1,56624,1808412,56622,0,56646,30,
56647,1,56722,1808412,56722,0,56731,30,
56732,1,56824,1808268,56822,0,56833,23,
56833,1,56931,1808268,56924,0,56943,6,
56943,1,57025,1808328,57023,0,57029,13,
57030,1,57125,1808328,57123,0,57131,3,
57132,1,57226,1807956,57225,0,57231,7,
57231,1,57326,1808204,57325,0,57338,37,
57338,1,57427,1808452,57426,0,57447,68,
