App,Package,Start Time,Duration,Filename
"System",,"Jul 17, 2018 @ 11:19:26 PM","57 min 7 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",Time  [ms],"CPU4 Frequency [kHz]",
31465,1,31562,1684988,31569,6,31563,1400000,
31569,1,31663,1684988,31665,6,31663,1400000,
31666,1,31763,1684988,31766,6,31763,1400000,
31766,1,31863,1684988,31866,6,31863,1400000,
31866,1,31963,1684988,31966,4,31964,1400000,
31966,1,32066,1684988,32070,5,32066,1400000,
32070,1,32164,1684988,32167,2,32164,1400000,
32167,1,32264,1684988,32267,4,32264,1400000,
32267,1,32364,1684988,32367,9,32365,1400000,
32367,1,32465,1684988,32467,1,32465,1400000,
32468,1,32566,1684988,32570,3,32566,1400000,
32570,1,32666,1684988,32669,4,32666,1400000,
32669,1,32766,1684988,32769,8,32767,1400000,
32769,1,32866,1684988,32869,1,32867,1400000,
32869,1,32966,1684988,32970,3,32967,1400000,
32970,1,33067,1684988,33071,3,33068,1400000,
33071,1,33167,1684988,33170,4,33167,1400000,
33170,1,33267,1684988,33270,8,33268,1400000,
33270,1,33367,1684988,33370,25,33368,1600000,
33370,1,33468,1685236,33470,30,33468,1600000,
33470,1,33568,1685236,33572,27,33569,1600000,
33572,1,33668,1685236,33671,10,33669,1600000,
33671,1,33768,1685236,33772,4,33769,1400000,
33772,1,33869,1685236,33872,1,33869,1400000,
33872,1,33969,1685236,33972,6,33969,1400000,
33972,1,34069,1685236,34073,4,34070,1400000,
34073,1,34170,1685260,34173,6,34170,1400000,
34173,1,34270,1685112,34273,2,34270,1400000,
34273,1,34370,1685112,34374,2,34371,1400000,
34374,1,34470,1684988,34473,6,34471,1400000,
34474,1,34571,1684864,34588,2,34571,1400000,
34588,1,34671,1684864,34674,6,34671,1400000,
34674,1,34771,1684864,34775,4,34772,1400000,
34775,1,34871,1685012,34874,6,34872,1400000,
34875,1,34972,1684924,34975,4,34972,1400000,
34975,1,35072,1684924,35075,4,35073,1400000,
35075,1,35172,1684948,35176,4,35173,1400000,
35176,1,35273,1684956,35276,0,35273,1400000,
35276,1,35373,1684956,35376,3,35373,1400000,
35376,1,35473,1684932,35476,6,35474,1400000,
35476,1,35573,1684932,35578,2,35574,1400000,
35578,1,35674,1684932,35677,8,35674,1400000,
35677,1,35774,1684932,35777,0,35774,1400000,
35777,1,35874,1684932,35877,5,35875,1400000,
35877,1,35974,1684932,35978,4,35975,1400000,
35978,1,36075,1684932,36078,2,36076,1400000,
36078,1,36176,1684980,36180,6,36177,1400000,
36180,1,36278,1684956,36281,2,36278,1400000,
36281,1,36378,1684956,36381,0,36379,1400000,
36382,1,36478,1684956,36481,6,36479,1400000,
36482,1,36579,1684956,36586,4,36579,1400000,
36586,1,36679,1684956,36682,9,36680,1400000,
36683,1,36780,1684956,36783,1,36781,1400000,
36783,1,36880,1684956,36883,6,36881,1400000,
36884,1,36981,1684956,36983,10,36981,1400000,
36984,1,37081,1684956,37085,2,37081,1400000,
37085,1,37181,1685004,37184,5,37182,1400000,
37184,1,37285,1684956,37289,6,37285,1400000,
37290,1,37384,1684956,37387,2,37384,1400000,
37387,1,37484,1684956,37487,10,37485,1400000,
37488,1,37584,1684956,37588,4,37585,1400000,
37588,1,37684,1684956,37687,6,37685,1400000,
37688,1,37786,1684956,37789,2,37786,1400000,
37789,1,37886,1685104,37889,6,37887,1400000,
37889,1,37986,1685104,37989,4,37987,1400000,
37989,1,38087,1685104,38090,4,38087,1400000,
38090,1,38190,1685080,38193,4,38190,1400000,
38193,1,38290,1685080,38296,8,38291,1400000,
38297,1,38390,1685080,38394,4,38391,1400000,
38394,1,38491,1685080,38494,2,38491,1400000,
38494,1,38591,1685080,38594,8,38591,1400000,
38594,1,38694,1685080,38697,3,38695,1400000,
38698,1,38794,1685080,38798,4,38795,1400000,
38798,1,38896,1685080,38900,6,38897,1400000,
38900,1,38996,1685080,39000,4,38997,1400000,
39000,1,39104,1685952,39119,4,39105,1600000,
39120,1,39200,1685720,39203,23,39200,1400000,
39204,1,39300,1687388,39306,29,39301,1600000,
39307,1,39401,1688588,39404,30,39401,1600000,
39405,1,39501,1690084,39504,24,39501,1600000,
39505,1,39601,1690084,39605,12,39602,1400000,
39605,1,39701,1685308,39707,4,39702,1400000,
39707,1,39803,1685152,39806,8,39803,1400000,
39806,1,39903,1685152,39908,4,39904,1400000,
39908,1,40004,1685152,40007,3,40004,1400000,
40007,1,40104,1685152,40109,4,40105,1400000,
40109,1,40204,1685276,40207,4,40205,1400000,
40207,1,40304,1685236,40307,2,40305,1600000,
40307,1,40405,1685236,40407,2,40405,1400000,
40408,1,40505,1685236,40508,2,40505,1400000,
40508,1,40605,1685236,40608,8,40606,1400000,
40608,1,40705,1685236,40708,2,40706,1400000,
40708,1,40806,1685236,40809,2,40806,1400000,
40809,1,40906,1685236,40909,1,40906,1400000,
40909,1,41006,1685236,41009,4,41007,1400000,
41009,1,41107,1685236,41110,3,41107,1400000,
41110,1,41207,1685236,41210,4,41207,1400000,
41210,1,41307,1685236,41310,1,41308,1400000,
