App,Package,Start Time,Duration,Filename
"System",,"Jul 18, 2018 @ 12:45:20 AM","56 min 46 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
49182,1,49280,1732532,49279,0,49283,2,
49284,1,49379,1732532,49378,0,49382,5,
49382,1,49480,1732532,49479,0,49483,2,
49483,1,49580,1732532,49579,0,49583,4,
49583,1,49680,1732532,49679,0,49683,1,
49684,1,49780,1732532,49780,0,49784,1,
49784,1,49881,1732532,49880,0,49884,1,
49884,1,49981,1732532,49980,0,49984,1,
49984,1,50081,1732532,50080,0,50084,1,
50084,1,50181,1732708,50181,0,50184,4,
50185,1,50281,1733304,50281,0,50284,18,
50284,1,50382,1733624,50381,0,50384,25,
50384,1,50482,1734028,50481,0,50485,26,
50485,1,50582,1734488,50582,0,50585,26,
50585,1,50682,1734488,50682,0,50686,25,
50686,1,50783,1735992,50782,0,50786,27,
50786,1,50883,1736384,50883,0,50886,10,
50886,1,50984,1736384,50983,0,50986,1,
50987,1,51084,1733456,51083,0,51087,3,
51087,1,51184,1733552,51184,0,51187,1,
51187,1,51287,1733552,51285,0,51300,0,
51300,1,51385,1732696,51385,0,51388,9,
51389,1,51485,1732540,51485,0,51488,2,
51489,1,51586,1732540,51585,0,51589,1,
51590,1,51686,1732540,51685,0,51690,5,
51690,1,51786,1732540,51786,0,51790,2,
51790,1,51886,1732540,51886,0,51890,2,
51890,1,51987,1732540,51986,0,51991,6,
51991,1,52087,1732540,52087,0,52091,1,
52091,1,52190,1732540,52187,0,52196,5,
52197,1,52288,1729780,52287,0,52292,1,
52292,1,52388,1729744,52387,0,52391,2,
52392,1,52488,1729744,52488,0,52492,4,
52492,1,52588,1729868,52588,0,52592,2,
52592,1,52689,1729992,52688,0,52692,3,
52692,1,52789,1730116,52788,0,52793,1,
52793,1,52890,1730240,52889,0,52893,1,
52893,1,52990,1730312,52989,0,52993,9,
52993,1,53090,1730788,53089,0,53093,26,
53093,1,53190,1731160,53190,0,53194,27,
53194,1,53293,1731532,53291,0,53298,25,
53298,1,53391,1731796,53390,0,53394,25,
53394,1,53491,1732432,53490,0,53495,27,
53495,1,53591,1734180,53591,0,53594,27,
53594,1,53692,1734180,53691,0,53695,0,
53695,1,53792,1734320,53791,0,53795,3,
53795,1,53892,1731364,53892,0,53896,1,
53896,1,53993,1731488,53992,0,53996,1,
53996,1,54093,1731612,54092,0,54097,0,
54097,1,54193,1731736,54193,0,54197,1,
54197,1,54294,1731860,54293,0,54297,2,
54297,1,54394,1731860,54393,0,54397,0,
54398,1,54494,1731952,54493,0,54498,5,
54498,1,54594,1732200,54594,0,54598,1,
54598,1,54694,1732200,54694,0,54698,1,
54698,1,54795,1732448,54794,0,54798,1,
54799,1,54895,1732448,54895,0,54899,2,
54899,1,54996,1732696,54995,0,54999,4,
55000,1,55096,1732696,55095,0,55099,2,
55099,1,55196,1732820,55195,0,55200,2,
55200,1,55296,1732944,55296,0,55300,1,
55300,1,55397,1733068,55396,0,55402,1,
55403,1,55497,1733184,55496,0,55501,4,
55501,1,55597,1732160,55596,0,55600,12,
55600,1,55698,1732240,55697,0,55701,5,
55701,1,55797,1732420,55797,0,55799,14,
55800,1,55897,1732848,55897,0,55900,25,
55900,1,55998,1733068,55997,0,56001,29,
56001,1,56098,1733316,56098,0,56102,26,
56102,1,56199,1733564,56198,0,56202,27,
56202,1,56301,1734272,56300,0,56305,26,
56305,1,56399,1735424,56398,0,56402,23,
56402,1,56500,1735548,56499,0,56503,10,
56503,1,56600,1732484,56599,0,56603,3,
56603,1,56700,1732484,56700,0,56704,3,
56704,1,56801,1732484,56800,0,56804,1,
56804,1,56901,1732484,56900,0,56904,2,
56904,1,57002,1732604,57001,0,57005,1,
57005,1,57102,1732604,57101,0,57105,0,
57105,1,57202,1732604,57201,0,57205,1,
57205,1,57302,1732604,57302,0,57306,1,
57306,1,57402,1732692,57402,0,57407,1,
