App,Package,Start Time,Duration,Filename
"System",,"Jul 17, 2018 @ 03:16:14 PM","1 min 36 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
37870,1,37968,1650376,37968,0,38070,0,
37970,1,38069,1650376,38068,0,38170,0,
38070,1,38169,1650376,38168,0,38271,0,
38171,1,38269,1650376,38269,0,38385,3,
38271,1,38373,1650476,38371,0,38524,1,
38386,1,38505,1650600,38502,0,38574,7,
38524,1,38572,1650600,38572,0,38674,2,
38574,1,38672,1650724,38672,0,38775,0,
38675,1,38773,1650848,38772,0,38884,5,
38775,1,38877,1650972,38875,0,39035,1,
38887,1,39018,1650972,38993,0,39076,0,
39035,1,39074,1651096,39074,0,39176,2,
39076,1,39174,1651220,39174,0,39276,0,
39176,1,39275,1651220,39274,0,39376,0,
39276,1,39375,1651344,39374,0,39486,4,
39376,1,39479,1651468,39477,0,39624,1,
39486,1,39581,1651588,39578,0,39679,8,
39627,1,39677,1651588,39677,0,39779,2,
39679,1,39778,1651712,39777,0,39903,5,
39780,1,39882,1651836,39880,0,39980,6,
39904,1,39978,1651960,39978,0,40080,2,
39980,1,40079,1651960,40078,0,40195,1,
40080,1,40183,1652084,40181,0,40297,1,
40195,1,40285,1652208,40282,0,40422,1,
40305,1,40389,1652332,40384,0,40483,6,
40422,1,40481,1652456,40481,0,40583,0,
40483,1,40582,1652580,40581,0,40684,0,
40583,1,40682,1652704,40681,0,40784,0,
40684,1,40782,1652704,40782,0,40893,1,
40784,1,40885,1652828,40884,0,41012,2,
40895,1,40988,1652952,40985,0,41085,3,
41012,1,41083,1653076,41083,0,41185,6,
41085,1,41183,1653504,41183,0,41285,20,
41185,1,41284,1654096,41283,0,41386,10,
41285,1,41384,1654592,41384,0,41488,25,
41386,1,41485,1655088,41484,0,41589,26,
41488,1,41585,1655584,41585,0,41690,27,
41590,1,41686,1655708,41685,0,41790,27,
41690,1,41786,1657192,41785,0,41899,33,
41790,1,41887,1658932,41886,0,41945,33,
41899,1,41937,1659568,41936,0,42044,19,
41946,1,42037,1659392,42036,0,42145,11,
42045,1,42137,1655724,42137,0,42243,5,
42145,1,42238,1655192,42237,0,42345,3,
42243,1,42340,1654340,42339,0,42447,7,
42350,1,42439,1653752,42438,0,42545,2,
42451,1,42540,1653752,42539,0,42656,3,
42545,1,42646,1653752,42644,0,42743,7,
42657,1,42741,1653752,42741,0,42847,20,
42743,1,42842,1656292,42842,0,42949,7,
42847,1,42942,1656540,42942,0,43047,1,
42858,0,43043,1656540,43042,0,43147,1,
42949,0,43143,1656556,43142,0,43247,2,
43047,0,43243,1656564,43243,0,43347,1,
43148,0,43344,1656564,43343,0,43447,2,
43247,0,43444,1656564,43443,0,43548,2,
